"","x"
"865",-2030.80685861355
"866",-1861.06360021728
"867",-1701.01995658651
"868",-1550.67592772124
"869",-1410.03151362147
"870",-1279.0867142872
"871",-1157.84152971843
"872",-1046.29595991517
"873",-944.450004877404
"874",-852.303664605141
"875",-769.856939098379
"876",-697.109828357119
"877",-634.062332381361
"878",-580.714451171103
"879",-537.066184726347
"880",-503.117533047092
"881",-478.868496133339
"882",-464.319073985087
"883",-459.469266602336
"884",-464.319073985087
"885",-478.868496133339
"886",-503.117533047092
"887",-537.066184726347
"888",-580.714451171103
"889",-634.06233238136
"890",-697.109828357119
"891",-769.856939098379
"892",-852.30366460514
"893",-944.450004877403
"894",-1046.29595991517
"895",-1157.84152971843
"896",-1279.0867142872
"897",-1410.03151362147
"898",-1550.67592772124
"899",-1701.01995658651
"900",-1861.06360021728
"901",-5120.13416142573
"902",-4824.29591107794
"903",-4538.15727549565
"904",-4261.71825467886
"905",-3994.97884862757
"906",-3737.93905734179
"907",-3490.5988808215
"908",-3252.95831906672
"909",-3025.01737207744
"910",-2806.77603985366
"911",-2598.23432239538
"912",-2399.3922197026
"913",-2210.24973177533
"914",-2030.80685861355
"915",-1861.06360021728
"916",-1701.01995658651
"917",-1550.67592772124
"918",-1410.03151362147
"919",-1279.0867142872
"920",-1157.84152971843
"921",-1046.29595991517
"922",-944.450004877404
"923",-852.303664605141
"924",-769.856939098379
"925",-697.109828357119
"926",-634.062332381361
"927",-580.714451171103
"928",-537.066184726347
"929",-503.117533047092
"930",-478.868496133339
"931",-464.319073985087
"932",-459.469266602336
"933",-464.319073985087
"934",-478.868496133339
"935",-503.117533047092
"936",-537.066184726347
"937",-580.714451171103
"938",-634.06233238136
"939",-697.109828357119
"940",-769.856939098379
"941",-852.30366460514
"942",-944.450004877403
"943",-1046.29595991517
"944",-1157.84152971843
"945",-1279.0867142872
"946",-1410.03151362147
"947",-1550.67592772124
"948",-1701.01995658651
"949",-1861.06360021728
"950",-2030.80685861355
"951",-4824.29591107794
"952",-4538.15727549565
"953",-4261.71825467886
"954",-3994.97884862757
"955",-3737.93905734179
"956",-3490.59888082151
"957",-3252.95831906672
"958",-3025.01737207744
"959",-2806.77603985366
"960",-2598.23432239538
"961",-2399.3922197026
"962",-2210.24973177533
"963",-2030.80685861355
"964",-1861.06360021728
"965",-1701.01995658651
"966",-1550.67592772124
"967",-1410.03151362147
"968",-1279.0867142872
"969",-1157.84152971843
"970",-1046.29595991517
"971",-944.450004877404
"972",-852.303664605141
"973",-769.856939098379
"974",-697.109828357119
"975",-634.062332381361
"976",-580.714451171103
"977",-537.066184726347
"978",-503.117533047093
"979",-478.868496133339
"980",-464.319073985087
"981",-459.469266602336
"982",-464.319073985087
"983",-478.868496133339
"984",-503.117533047092
"985",-537.066184726347
"986",-580.714451171103
"987",-634.06233238136
"988",-697.109828357119
"989",-769.856939098379
"990",-852.30366460514
"991",-944.450004877403
"992",-1046.29595991517
"993",-1157.84152971843
"994",-1279.0867142872
"995",-1410.03151362147
"996",-1550.67592772124
"997",-1701.01995658651
"998",-1861.06360021728
"999",-2030.80685861355
"1000",-2210.24973177533
"1001",-4538.15727549565
"1002",-4261.71825467886
"1003",-3994.97884862757
"1004",-3737.93905734179
"1005",-3490.59888082151
"1006",-3252.95831906672
"1007",-3025.01737207744
"1008",-2806.77603985366
"1009",-2598.23432239538
"1010",-2399.3922197026
"1011",-2210.24973177533
"1012",-2030.80685861355
"1013",-1861.06360021728
"1014",-1701.01995658651
"1015",-1550.67592772124
"1016",-1410.03151362147
"1017",-1279.0867142872
"1018",-1157.84152971843
"1019",-1046.29595991517
"1020",-944.450004877404
"1021",-852.303664605141
"1022",-769.856939098379
"1023",-697.10982835712
"1024",-634.062332381361
"1025",-580.714451171103
"1026",-537.066184726347
"1027",-503.117533047093
"1028",-478.868496133339
"1029",-464.319073985087
"1030",-459.469266602336
"1031",-464.319073985087
"1032",-478.868496133339
"1033",-503.117533047092
"1034",-537.066184726347
"1035",-580.714451171103
"1036",-634.06233238136
"1037",-697.109828357119
"1038",-769.856939098379
"1039",-852.30366460514
"1040",-944.450004877403
"1041",-1046.29595991517
"1042",-1157.84152971843
"1043",-1279.0867142872
"1044",-1410.03151362147
"1045",-1550.67592772124
"1046",-1701.01995658651
"1047",-1861.06360021728
"1048",-2030.80685861355
"1049",-2210.24973177533
"1050",-2399.3922197026
"1051",-4261.71825467886
"1052",-3994.97884862757
"1053",-3737.93905734179
"1054",-3490.59888082151
"1055",-3252.95831906672
"1056",-3025.01737207744
"1057",-2806.77603985366
"1058",-2598.23432239538
"1059",-2399.3922197026
"1060",-2210.24973177533
"1061",-2030.80685861355
"1062",-1861.06360021728
"1063",-1701.01995658651
"1064",-1550.67592772124
"1065",-1410.03151362147
"1066",-1279.0867142872
"1067",-1157.84152971843
"1068",-1046.29595991517
"1069",-944.450004877404
"1070",-852.303664605141
"1071",-769.856939098379
"1072",-697.109828357119
"1073",-634.062332381361
"1074",-580.714451171103
"1075",-537.066184726347
"1076",-503.117533047092
"1077",-478.868496133339
"1078",-464.319073985087
"1079",-459.469266602336
"1080",-464.319073985087
"1081",-478.868496133339
"1082",-503.117533047092
"1083",-537.066184726347
"1084",-580.714451171103
"1085",-634.06233238136
"1086",-697.109828357119
"1087",-769.856939098379
"1088",-852.30366460514
"1089",-944.450004877403
"1090",-1046.29595991517
"1091",-1157.84152971843
"1092",-1279.0867142872
"1093",-1410.03151362147
"1094",-1550.67592772124
"1095",-1701.01995658651
"1096",-1861.06360021728
"1097",-2030.80685861355
"1098",-2210.24973177533
"1099",-2399.3922197026
"1100",-2598.23432239538
"1101",-3994.97884862757
"1102",-3737.93905734179
"1103",-3490.59888082151
"1104",-3252.95831906672
"1105",-3025.01737207744
"1106",-2806.77603985366
"1107",-2598.23432239538
"1108",-2399.3922197026
"1109",-2210.24973177533
"1110",-2030.80685861355
"1111",-1861.06360021728
"1112",-1701.01995658651
"1113",-1550.67592772124
"1114",-1410.03151362147
"1115",-1279.0867142872
"1116",-1157.84152971843
"1117",-1046.29595991517
"1118",-944.450004877404
"1119",-852.303664605141
"1120",-769.856939098379
"1121",-697.10982835712
"1122",-634.062332381361
"1123",-580.714451171103
"1124",-537.066184726347
"1125",-503.117533047093
"1126",-478.868496133339
"1127",-464.319073985087
"1128",-459.469266602336
"1129",-464.319073985087
"1130",-478.868496133339
"1131",-503.117533047092
"1132",-537.066184726347
"1133",-580.714451171103
"1134",-634.06233238136
"1135",-697.109828357119
"1136",-769.856939098379
"1137",-852.30366460514
"1138",-944.450004877403
"1139",-1046.29595991517
"1140",-1157.84152971843
"1141",-1279.0867142872
"1142",-1410.03151362147
"1143",-1550.67592772124
"1144",-1701.01995658651
"1145",-1861.06360021728
"1146",-2030.80685861355
"1147",-2210.24973177533
"1148",-2399.3922197026
"1149",-2598.23432239538
"1150",-2806.77603985366
"1151",-3737.93905734179
"1152",-3490.5988808215
"1153",-3252.95831906672
"1154",-3025.01737207744
"1155",-2806.77603985366
"1156",-2598.23432239538
"1157",-2399.3922197026
"1158",-2210.24973177533
"1159",-2030.80685861355
"1160",-1861.06360021728
"1161",-1701.01995658651
"1162",-1550.67592772124
"1163",-1410.03151362147
"1164",-1279.0867142872
"1165",-1157.84152971843
"1166",-1046.29595991517
"1167",-944.450004877404
"1168",-852.303664605141
"1169",-769.856939098379
"1170",-697.109828357119
"1171",-634.062332381361
"1172",-580.714451171103
"1173",-537.066184726347
"1174",-503.117533047093
"1175",-478.868496133339
"1176",-464.319073985087
"1177",-459.469266602336
"1178",-464.319073985087
"1179",-478.868496133339
"1180",-503.117533047092
"1181",-537.066184726347
"1182",-580.714451171103
"1183",-634.06233238136
"1184",-697.109828357119
"1185",-769.856939098379
"1186",-852.30366460514
"1187",-944.450004877403
