"","x"
"942",0.846941
"943",0.857986
"944",0.852885
"945",0.848632
"946",0.856117
"947",0.853344
"948",0.857876
"949",0.852757
"950",0.858366
"951",0.853199
"952",0.855322
"953",0.854666
"954",0.853756
"955",0.844406
"956",0.860446
"957",0.863263
"958",0.852399
"959",0.848414
"960",0.848976
"961",0.849594
"962",0.858563
"963",0.849628
"964",0.85081
"965",0.854009
"966",0.85717
"967",0.852114
"968",0.858162
"969",0.852928
"970",0.852962
"971",0.850467
"972",0.85651
"973",0.852576
"974",0.861512
"975",0.858205
"976",0.846917
"977",0.856035
"978",0.846717
"979",0.854229
"980",0.850914
"981",0.852067
"982",0.860359
"983",0.851426
"984",0.85214
"985",0.855085
"986",0.854699
"987",0.850921
"988",0.851607
"989",0.850413
"990",0.85629
"991",0.858549
"992",0.853601
"993",0.853589
"994",0.852281
"995",0.852068
"996",0.844463
"997",0.855682
"998",0.843004
"999",0.853377
"1000",0.853047
