"","x"
"216",-171926.814400591
"217",-169936.384028705
"218",-168915.915133369
"219",-168865.407714583
"220",-169784.861772347
"221",-171674.277306662
"222",-174533.654317526
"223",-178362.99280494
"224",-183162.292768905
"225",-188931.55420942
"226",-195670.777126485
"227",-203379.9615201
"228",-212059.107390265
"229",-221708.21473698
"230",-232327.283560246
"231",-243916.313860061
"232",-256475.305636427
"233",-270004.258889343
"234",-284503.173618809
"235",-299972.049824825
"236",-316410.887507391
"237",-333819.686666508
"238",-352198.447302174
"239",-371547.169414391
"240",-391865.853003158
"241",-413154.498068475
"242",-435413.104610342
"243",-458641.672628759
"244",-482840.202123726
"245",-508008.693095244
"246",-534147.145543311
"247",-561255.559467929
"248",-589333.934869097
"249",-618382.271746815
"250",-648400.570101083
"251",-307875.030173979
"252",-291006.43507252
"253",-275107.801447612
"254",-260179.129299254
"255",-246220.418627446
"256",-233231.669432188
"257",-221212.88171348
"258",-210164.055471322
"259",-200085.190705715
"260",-190976.287416657
"261",-182837.34560415
"262",-175668.365268193
"263",-169469.346408786
"264",-164240.289025929
"265",-159981.193119622
"266",-156692.058689865
"267",-154372.885736659
"268",-153023.674260002
"269",-152644.424259896
"270",-153235.13573634
"271",-154795.808689334
"272",-157326.443118878
"273",-160827.039024972
"274",-165297.596407617
"275",-170738.115266811
"276",-177148.595602556
"277",-184529.037414851
"278",-192879.440703696
"279",-202199.805469091
"280",-212490.131711036
"281",-223750.419429531
"282",-235980.668624577
"283",-249180.879296173
"284",-263351.051444318
"285",-278491.185069014
"286",-294601.28017026
"287",-311681.336748057
"288",-329731.354802403
"289",-348751.334333299
"290",-368741.275340746
"291",-389701.177824743
"292",-411631.041785289
"293",-434530.867222386
"294",-458400.654136033
"295",-483240.402526231
"296",-509050.112392978
"297",-535829.783736276
"298",-563579.416556123
"299",-592299.010852521
"300",-621988.566625469
"301",-298489.303694719
"302",-281291.966011941
"303",-265064.589805712
"304",-249807.175076034
"305",-235519.721822905
"306",-222202.230046327
"307",-209854.699746299
"308",-198477.130922821
"309",-188069.523575893
"310",-178631.877705516
"311",-170164.193311688
"312",-162666.470394411
"313",-156138.708953683
"314",-150580.908989506
"315",-145993.070501879
"316",-142375.193490802
"317",-139727.277956276
"318",-138049.323898299
"319",-137341.331316872
"320",-137603.300211996
"321",-138835.23058367
"322",-141037.122431894
"323",-144208.975756668
"324",-148350.790557992
"325",-153462.566835866
"326",-159544.304590291
"327",-166596.003821265
"328",-174617.66452879
"329",-183609.286712865
"330",-193570.87037349
"331",-204502.415510665
"332",-216403.92212439
"333",-229275.390214666
"334",-243116.819781491
"335",-257928.210824867
"336",-273709.563344793
"337",-290460.877341269
"338",-308182.152814295
"339",-326873.389763871
"340",-346534.588189997
"341",-367165.748092674
"342",-388766.8694719
"343",-411337.952327677
"344",-434878.996660004
"345",-459390.002468881
"346",-484870.969754308
"347",-511321.898516285
"348",-538742.788754812
"349",-567133.64046989
"350",-596494.453661518
"351",-290021.467727124
"352",-272495.387463025
"353",-255939.268675476
"354",-240353.111364477
"355",-225736.915530029
"356",-212090.68117213
"357",-199414.408290782
"358",-187708.096885984
"359",-176971.746957736
"360",-167205.358506038
"361",-158408.93153089
"362",-150582.466032292
"363",-143725.962010245
"364",-137839.419464747
"365",-132922.8383958
"366",-128976.218803403
"367",-125999.560687556
"368",-123992.864048259
"369",-122956.128885512
"370",-122889.355199316
"371",-123792.542989669
"372",-125665.692256573
"373",-128508.803000027
"374",-132321.875220031
"375",-137104.908916585
"376",-142857.904089689
"377",-149580.860739343
"378",-157273.778865548
"379",-165936.658468302
"380",-175569.499547607
"381",-186172.302103462
"382",-197745.066135867
"383",-210287.791644822
"384",-223800.478630327
"385",-238283.127092383
"386",-253735.737030988
"387",-270158.308446144
"388",-287550.84133785
"389",-305913.335706106
"390",-325245.791550912
"391",-345548.208872268
"392",-366820.587670174
"393",-389062.927944631
"394",-412275.229695638
"395",-436457.492923194
"396",-461609.717627301
"397",-487731.903807958
"398",-514824.051465165
"399",-542886.160598923
"400",-571918.23120923
"401",-282471.522271191
"402",-264616.699425772
"403",-247731.838056903
"404",-231816.938164584
"405",-216871.999748815
"406",-202897.022809596
"407",-189892.007346928
"408",-177856.953360809
"409",-166791.860851241
"410",-156696.729818223
"411",-147571.560261755
"412",-139416.352181837
"413",-132231.105578469
"414",-126015.820451652
"415",-120770.496801384
"416",-116495.134627667
"417",-113189.7339305
"418",-110854.294709882
"419",-109488.816965816
"420",-109093.300698299
"421",-109667.745907332
"422",-111212.152592915
"423",-113726.520755049
"424",-117210.850393733
"425",-121665.141508967
"426",-127089.394100751
"427",-133483.608169085
"428",-140847.783713969
"429",-149181.920735403
"430",-158486.019233388
"431",-168760.079207922
"432",-180004.100659007
"433",-192218.083586642
"434",-205402.027990827
"435",-219555.933871562
"436",-234679.801228848
"437",-250773.630062683
"438",-267837.420373069
"439",-285871.172160004
"440",-304874.88542349
"441",-324848.560163526
"442",-345792.196380112
"443",-367705.794073248
"444",-390589.353242935
"445",-414442.873889171
"446",-439266.356011958
"447",-465059.799611295
"448",-491823.204687182
"449",-519556.571239619
"450",-548259.899268606
"451",-275839.467326922
"452",-257655.901900183
"453",-240442.297949994
